id,direction,entry_time,exit_time,entry_price,exit_price,size,fee,pnl,reason
98,short,2024-03-12T10:00:00,2024-03-12T11:00:00,1.09,1.09,2.29,16.01,123.31,Half TP
98,short,2024-03-12T10:00:00,2024-03-12T12:00:00,1.09,1.09,2.29,16.01,210.05,SL
99,long,2024-03-12T20:00:00,2024-03-12T21:00:00,1.09,1.09,2.29,16.03,99.16,Half TP
99,long,2024-03-12T20:00:00,2024-03-12T22:00:00,1.09,1.09,2.29,16.03,82.91,SL
100,long,2024-03-13T11:00:00,2024-03-13T13:00:00,1.09,1.09,2.29,16.01,63.65,Half TP
100,long,2024-03-13T11:00:00,2024-03-13T14:00:00,1.09,1.09,2.29,16.01,97.62,SL
101,short,2024-03-13T12:00:00,2024-03-13T15:00:00,1.09,1.09,4.58,32.04,-515.33,SL
102,short,2024-03-13T22:00:00,2024-03-14T07:00:00,1.09,1.09,2.28,15.99,165.48,Half TP
102,short,2024-03-13T22:00:00,2024-03-14T08:00:00,1.09,1.09,2.28,15.99,154.8,SL
103,long,2024-03-14T11:00:00,2024-03-14T12:00:00,1.09,1.09,2.29,16.0,67.2,Half TP
103,long,2024-03-14T11:00:00,2024-03-14T13:00:00,1.09,1.09,2.29,16.0,118.19,SL
104,short,2024-03-14T15:00:00,2024-03-14T16:00:00,1.09,1.09,2.29,16.01,151.95,Half TP
104,short,2024-03-14T15:00:00,2024-03-14T17:00:00,1.09,1.09,2.29,16.01,450.18,SL
105,short,2024-03-15T17:00:00,2024-03-18T00:00:00,1.09,1.09,2.3,16.07,161.02,Half TP
105,short,2024-03-15T17:00:00,2024-03-18T01:00:00,1.09,1.09,2.3,16.07,250.23,SL
106,short,2024-03-18T15:00:00,2024-03-18T16:00:00,1.09,1.09,2.3,16.07,132.41,Half TP
106,short,2024-03-18T15:00:00,2024-03-18T17:00:00,1.09,1.09,2.3,16.07,118.79,SL
107,long,2024-03-19T05:00:00,2024-03-19T07:00:00,1.09,1.09,2.3,16.09,57.03,Half TP
107,long,2024-03-19T05:00:00,2024-03-19T08:00:00,1.09,1.09,2.3,16.09,42.37,SL
108,long,2024-03-19T14:00:00,2024-03-19T15:00:00,1.09,1.09,2.3,16.13,81.63,Half TP
108,long,2024-03-19T14:00:00,2024-03-19T16:00:00,1.09,1.09,2.3,16.13,95.34,SL
109,short,2024-03-20T11:00:00,2024-03-20T12:00:00,1.09,1.08,2.3,16.13,128.04,Half TP
109,short,2024-03-20T11:00:00,2024-03-20T13:00:00,1.09,1.08,2.3,16.13,325.78,SL
110,long,2024-03-20T17:00:00,2024-03-20T18:00:00,1.08,1.09,2.3,16.13,70.02,Half TP
110,long,2024-03-20T17:00:00,2024-03-20T19:00:00,1.08,1.09,2.3,16.13,118.71,SL
111,long,2024-03-22T15:00:00,2024-03-22T19:00:00,1.08,1.08,4.62,32.33,-984.15,SL
113,long,2024-03-25T13:00:00,2024-03-25T14:00:00,1.08,1.08,2.31,16.18,87.74,Half TP
112,short,2024-03-25T11:00:00,2024-03-25T14:00:00,1.08,1.08,4.62,32.37,-670.26,SL
113,long,2024-03-25T13:00:00,2024-03-25T15:00:00,1.08,1.08,2.31,16.18,230.42,SL
114,short,2024-03-25T18:00:00,2024-03-26T09:00:00,1.08,1.09,4.61,32.3,-648.88,SL
115,short,2024-03-26T10:00:00,2024-03-26T12:00:00,1.08,1.09,4.61,32.28,-518.85,SL
116,short,2024-03-26T15:00:00,2024-03-26T17:00:00,1.09,1.08,2.3,16.13,150.54,Half TP
116,short,2024-03-26T15:00:00,2024-03-26T18:00:00,1.09,1.08,2.3,16.13,285.87,SL
118,long,2024-03-27T12:00:00,2024-03-27T13:00:00,1.08,1.08,2.31,16.16,70.71,Half TP
118,long,2024-03-27T12:00:00,2024-03-27T14:00:00,1.08,1.08,2.31,16.16,130.2,SL
117,short,2024-03-27T11:00:00,2024-03-27T15:00:00,1.08,1.08,2.31,16.16,132.07,Half TP
117,short,2024-03-27T11:00:00,2024-03-27T16:00:00,1.08,1.08,2.31,16.16,281.26,SL
119,long,2024-03-27T19:00:00,2024-03-27T22:00:00,1.08,1.08,2.31,16.17,77.7,Half TP
119,long,2024-03-27T19:00:00,2024-03-27T23:00:00,1.08,1.08,2.31,16.17,65.15,SL
120,short,2024-03-28T10:00:00,2024-03-28T11:00:00,1.08,1.08,2.31,16.2,149.76,Half TP
120,short,2024-03-28T10:00:00,2024-03-28T12:00:00,1.08,1.08,2.31,16.2,221.54,SL
121,long,2024-03-28T15:00:00,2024-03-28T16:00:00,1.08,1.08,2.31,16.19,109.36,Half TP
121,long,2024-03-28T15:00:00,2024-03-28T17:00:00,1.08,1.08,2.31,16.19,184.66,SL
122,long,2024-04-01T03:00:00,2024-04-01T10:00:00,1.08,1.08,4.63,32.43,-278.0,Replace
