id,direction,entry_time,exit_time,entry_price,exit_price,size,fee,pnl,reason
63,long,2024-02-20T06:00:00,2024-02-20T08:00:00,1.26,1.26,1.99,13.9,22.24,Half TP
63,long,2024-02-20T06:00:00,2024-02-20T09:00:00,1.26,1.26,1.99,13.9,19.98,SL
64,short,2024-02-20T07:00:00,2024-02-20T11:00:00,1.26,1.26,3.97,27.82,-744.09,SL
65,short,2024-02-20T19:00:00,2024-02-20T20:00:00,1.26,1.26,1.98,13.85,113.74,Half TP
65,short,2024-02-20T19:00:00,2024-02-20T21:00:00,1.26,1.26,1.98,13.85,206.02,SL
66,long,2024-02-21T15:00:00,2024-02-21T16:00:00,1.26,1.26,1.98,13.86,35.39,Half TP
66,long,2024-02-21T15:00:00,2024-02-21T17:00:00,1.26,1.26,1.98,13.86,170.71,SL
67,short,2024-02-22T12:00:00,2024-02-22T13:00:00,1.27,1.27,1.97,13.8,110.31,Half TP
67,short,2024-02-22T12:00:00,2024-02-22T14:00:00,1.27,1.27,1.97,13.8,199.99,SL
68,long,2024-02-23T09:00:00,2024-02-23T10:00:00,1.27,1.27,1.97,13.81,33.75,Half TP
68,long,2024-02-23T09:00:00,2024-02-23T11:00:00,1.27,1.27,1.97,13.81,106.32,SL
69,long,2024-02-23T13:00:00,2024-02-23T14:00:00,1.27,1.27,1.97,13.8,37.59,Half TP
69,long,2024-02-23T13:00:00,2024-02-23T15:00:00,1.27,1.27,1.97,13.8,373.29,SL
70,short,2024-02-23T17:00:00,2024-02-23T18:00:00,1.27,1.27,1.97,13.8,102.8,Half TP
70,short,2024-02-23T17:00:00,2024-02-23T19:00:00,1.27,1.27,1.97,13.8,191.75,SL
71,short,2024-02-26T16:00:00,2024-02-26T17:00:00,1.27,1.27,1.97,13.8,87.11,Half TP
71,short,2024-02-26T16:00:00,2024-02-26T18:00:00,1.27,1.27,1.97,13.8,124.47,SL
72,long,2024-02-27T06:00:00,2024-02-27T07:00:00,1.27,1.27,1.97,13.8,23.58,Half TP
72,long,2024-02-27T06:00:00,2024-02-27T08:00:00,1.27,1.27,1.97,13.8,14.86,SL
73,short,2024-02-27T12:00:00,2024-02-27T13:00:00,1.27,1.27,1.97,13.8,69.25,Half TP
73,short,2024-02-27T12:00:00,2024-02-27T14:00:00,1.27,1.27,1.97,13.8,102.99,SL
74,long,2024-02-27T18:00:00,2024-02-27T20:00:00,1.27,1.27,1.97,13.79,38.48,Half TP
74,long,2024-02-27T18:00:00,2024-02-27T21:00:00,1.27,1.27,1.97,13.79,21.97,SL
75,long,2024-02-28T12:00:00,2024-02-28T13:00:00,1.26,1.27,1.98,13.83,38.39,Half TP
75,long,2024-02-28T12:00:00,2024-02-28T14:00:00,1.26,1.27,1.98,13.83,111.58,SL
76,long,2024-02-29T16:00:00,2024-02-29T17:00:00,1.27,1.27,1.97,13.81,41.1,Half TP
76,long,2024-02-29T16:00:00,2024-02-29T18:00:00,1.27,1.27,1.97,13.81,243.44,SL
77,short,2024-03-01T11:00:00,2024-03-01T12:00:00,1.26,1.26,1.98,13.86,72.15,Half TP
77,short,2024-03-01T11:00:00,2024-03-01T13:00:00,1.26,1.26,1.98,13.86,219.16,SL
78,short,2024-03-01T15:00:00,2024-03-01T16:00:00,1.26,1.26,1.98,13.86,84.0,Half TP
78,short,2024-03-01T15:00:00,2024-03-01T17:00:00,1.26,1.26,1.98,13.86,561.88,SL
79,long,2024-03-01T18:00:00,2024-03-01T19:00:00,1.27,1.27,1.98,13.83,54.42,Half TP
79,long,2024-03-01T18:00:00,2024-03-01T20:00:00,1.27,1.27,1.98,13.83,142.46,SL
80,short,2024-03-04T13:00:00,2024-03-04T14:00:00,1.27,1.27,1.97,13.8,73.78,Half TP
80,short,2024-03-04T13:00:00,2024-03-04T15:00:00,1.27,1.27,1.97,13.8,72.68,SL
81,long,2024-03-04T17:00:00,2024-03-04T18:00:00,1.27,1.27,1.97,13.78,33.44,Half TP
81,long,2024-03-04T17:00:00,2024-03-04T19:00:00,1.27,1.27,1.97,13.78,131.6,SL
82,long,2024-03-05T11:00:00,2024-03-05T12:00:00,1.27,1.27,1.97,13.79,23.12,Half TP
82,long,2024-03-05T11:00:00,2024-03-05T13:00:00,1.27,1.27,1.97,13.79,44.69,SL
83,short,2024-03-06T14:00:00,2024-03-06T17:00:00,1.27,1.27,3.93,27.54,-918.17,SL
84,short,2024-03-06T21:00:00,2024-03-06T22:00:00,1.27,1.27,1.96,13.74,96.24,Half TP
84,short,2024-03-06T21:00:00,2024-03-06T23:00:00,1.27,1.27,1.96,13.74,112.66,SL
86,long,2024-03-07T16:00:00,2024-03-07T17:00:00,1.28,1.28,1.96,13.71,37.18,Half TP
85,short,2024-03-07T15:00:00,2024-03-07T17:00:00,1.28,1.28,3.92,27.45,-981.96,SL
86,long,2024-03-07T16:00:00,2024-03-07T18:00:00,1.28,1.28,1.96,13.71,403.26,SL
87,short,2024-03-08T18:00:00,2024-03-08T20:00:00,1.28,1.28,1.95,13.62,127.19,Half TP
87,short,2024-03-08T18:00:00,2024-03-08T21:00:00,1.28,1.28,1.95,13.62,120.72,SL
88,long,2024-03-11T13:00:00,2024-03-11T14:00:00,1.28,1.28,1.95,13.62,35.71,Half TP
88,long,2024-03-11T13:00:00,2024-03-11T15:00:00,1.28,1.29,1.95,13.62,94.16,SL
89,short,2024-03-11T16:00:00,2024-03-11T17:00:00,1.28,1.28,1.95,13.65,90.54,Half TP
89,short,2024-03-11T16:00:00,2024-03-11T18:00:00,1.28,1.28,1.95,13.65,263.83,SL
90,long,2024-03-11T20:00:00,2024-03-11T23:00:00,1.28,1.28,1.95,13.66,39.41,Half TP
90,long,2024-03-11T20:00:00,2024-03-12T00:00:00,1.28,1.28,1.95,13.66,58.23,SL
91,short,2024-03-11T21:00:00,2024-03-12T10:00:00,1.28,1.28,1.95,13.66,89.93,Half TP
91,short,2024-03-11T21:00:00,2024-03-12T11:00:00,1.28,1.28,1.95,13.66,312.42,SL
92,long,2024-03-12T18:00:00,2024-03-12T21:00:00,1.28,1.28,1.96,13.69,54.08,Half TP
92,long,2024-03-12T18:00:00,2024-03-12T22:00:00,1.28,1.28,1.96,13.69,113.12,SL
93,long,2024-03-13T14:00:00,2024-03-13T20:00:00,1.28,1.28,1.95,13.66,35.82,Half TP
93,long,2024-03-13T14:00:00,2024-03-13T21:00:00,1.28,1.28,1.95,13.66,24.89,SL
94,long,2024-03-14T10:00:00,2024-03-14T11:00:00,1.28,1.28,1.95,13.67,26.27,Half TP
94,long,2024-03-14T10:00:00,2024-03-14T12:00:00,1.28,1.28,1.95,13.67,233.28,SL
95,short,2024-03-14T15:00:00,2024-03-14T16:00:00,1.28,1.28,1.95,13.68,80.94,Half TP
95,short,2024-03-14T15:00:00,2024-03-14T17:00:00,1.28,1.28,1.95,13.68,501.51,SL
96,short,2024-03-15T17:00:00,2024-03-15T18:00:00,1.27,1.27,1.96,13.73,76.11,Half TP
96,short,2024-03-15T17:00:00,2024-03-15T19:00:00,1.27,1.27,1.96,13.73,183.47,SL
98,long,2024-03-18T14:00:00,2024-03-18T15:00:00,1.27,1.27,1.96,13.73,21.46,Half TP
97,short,2024-03-18T13:00:00,2024-03-18T15:00:00,1.27,1.27,1.96,13.74,57.02,Half TP
98,long,2024-03-18T14:00:00,2024-03-18T16:00:00,1.27,1.27,1.96,13.73,26.74,SL
